,date,price,level,levels,rooms,area,kitchen_area,geo_lat,geo_lon,building_type,object_type,postal_code,street_id,id_region,house_id
389474,2021-01-24,5072923,2,11,2,51.4,10.6,59.771365,30.6089752,0,2,196655.0,245638.0,78,2430209.0
3145828,2021-04-19,2950000,5,13,1,37.0,8.5,54.775361,56.123541,3,0,450043.0,396472.0,2,2199359.0
2667237,2021-04-04,8900000,9,14,1,38.9,8.0,55.644628,37.73412,0,0,109144.0,359498.0,77,1073790.0
11267244,2021-12-26,7630000,2,3,2,56.0,10.0,67.4941632,64.0498484,0,0,169906.0,582461.0,11,1046451.0
6589564,2021-08-06,3922500,14,14,2,52.3,0.0,56.1040552,92.8998367,4,2,660132.0,,24,
1839011,2021-03-11,2700000,2,9,2,42.0,0.0,56.8696527,53.2033369,4,0,426000.0,395642.0,18,1316887.0
6174793,2021-07-25,1850000,3,3,4,87.0,7.9,47.7384319,40.2346389,0,0,346512.0,281147.0,61,2472107.0
8740724,2021-10-08,4634880,1,13,-1,25.0,-100.0,60.0345782,30.2279265,0,2,190000.0,516443.0,78,1064258.0
7495304,2021-09-01,24900000,9,10,6,248.0,21.0,56.045117,92.902359,0,0,660077.0,195723.0,24,790095.0
1450591,2021-02-26,8544000,12,16,2,67.6,41.0,60.052223,30.431625,0,0,188678.0,478891.0,47,2182370.0
2186841,2021-03-22,3650000,2,4,1,40.0,10.2,54.7139,20.4429871,0,0,236010.0,243813.0,39,2428053.0
8335940,2021-09-27,4000000,5,5,2,46.5,6.0,44.1038329,39.0588258,0,0,352803.0,257849.0,23,1768659.0
727320,2021-02-05,14343615,7,16,1,38.61,19.1,55.7540471,37.620405,0,2,101000.0,,77,1703143.0
7709441,2021-09-08,4050000,20,25,-1,24.0,0.0,59.90024,30.520711,0,0,188692.0,136053.0,47,942081.0
73137,2021-01-08,4326330,7,9,3,84.8,12.0,54.6735867,20.5212532,4,2,236004.0,201884.0,39,2040035.0
10193859,2021-11-22,3650000,4,5,3,54.5,6.0,54.168373,37.571087,0,0,300028.0,,71,
3727229,2021-05-09,1000000,2,2,3,56.0,45.0,57.905807,102.755123,0,0,666660.0,,38,
9434770,2021-10-29,1600000,3,5,1,29.0,-100.0,57.915235,59.9621813,0,0,622036.0,257447.0,66,629473.0
4047342,2021-05-19,12180320,11,17,2,53.8,19.0,55.8047361,37.7508978,2,2,107553.0,434946.0,77,822493.0
432827,2021-01-27,3990000,6,9,2,44.1,8.6,55.0433987,82.9761287,4,0,630089.0,347608.0,54,1374122.0
3412968,2021-04-27,2395000,3,5,2,49.0,-100.0,47.268772,39.66185,2,0,344069.0,,61,
4986215,2021-06-22,3970000,2,10,1,36.3,0.0,57.15296,65.640922,0,0,625014.0,404326.0,72,2190563.0
7890976,2021-09-13,3450000,5,9,3,60.2,-100.0,51.675568,36.141506,0,0,305018.0,,46,
9146973,2021-10-20,5500000,8,10,2,64.0,14.0,57.63871,39.9567198,0,0,150065.0,273103.0,76,1266056.0
5823302,2021-07-14,3190000,3,25,1,29.31,0.0,57.1374461,65.6046141,3,2,625023.0,,72,
10480410,2021-11-30,13532955,13,22,2,65.5,12.4,55.631803,37.41926,0,2,119297.0,,77,
9223743,2021-10-23,5175992,17,17,3,83.34,19.7,53.094192,50.167935,0,2,443547.0,,63,
6354114,2021-07-30,20000000,17,20,2,61.0,-100.0,43.57114,39.7390562,0,0,354002.0,322586.0,23,630881.0
9370845,2021-10-28,8500000,8,10,2,70.0,9.0,56.0500808,92.9227879,0,0,660098.0,,24,
46430,2021-01-05,2300000,2,2,3,60.0,9.0,55.344649,86.0697717,4,0,650025.0,514535.0,42,1562738.0
9933517,2021-11-14,16500035,1,17,1,35.9,0.0,43.57114,39.7390562,0,2,354002.0,322586.0,23,833921.0
5730229,2021-07-11,3000000,2,2,3,68.1,0.0,56.0271165,93.1115409,4,0,662521.0,478519.0,24,1161426.0
4091917,2021-05-21,2443000,1,5,1,34.9,0.0,55.8642995,48.837212,0,2,422527.0,543200.0,16,1657973.0
10047769,2021-11-17,7070000,11,15,2,56.0,10.0,59.948613,30.579658,0,0,188689.0,494901.0,47,2048746.0
9904554,2021-11-13,19000000,7,25,3,83.0,0.0,43.6133286,39.7372146,0,0,354003.0,333339.0,23,682121.0
8278335,2021-09-25,5300000,9,9,1,35.0,9.0,55.800411,37.931554,0,0,143904.0,,50,
7790785,2021-09-10,3550000,10,10,2,52.6,12.0,54.2279131,37.6294404,0,0,300020.0,,71,
8343111,2021-09-27,2900000,2,5,1,35.0,-100.0,55.9121209,49.3128057,0,2,422701.0,374864.0,16,2194253.0
1573001,2021-03-01,2900000,2,9,4,66.0,6.4,57.010558,61.4455008,4,0,624273.0,488089.0,66,1002455.0
11329396,2021-12-29,5000000,14,14,1,39.5,10.0,56.2664232,37.9882684,0,0,141372.0,172668.0,50,2343462.0
8625662,2021-10-05,8000000,6,14,1,32.0,-100.0,43.4272309,39.9144944,0,0,354340.0,188462.0,23,1189496.0
4403620,2021-05-31,18500000,4,5,3,92.0,-100.0,55.800833,37.789761,0,0,105264.0,136611.0,77,1141600.0
3121251,2021-04-18,3046930,8,23,2,36.71,0.0,54.734944,55.9578468,0,2,450000.0,,2,2590252.0
8611646,2021-10-05,4935000,6,6,3,117.0,35.0,43.050894,44.6184808,0,0,362045.0,420172.0,15,2036709.0
8909241,2021-10-13,3500000,4,9,1,31.0,7.0,45.0306551,39.0953934,0,0,350080.0,,23,
4962228,2021-06-21,2640400,1,24,1,32.2,9.2,47.245924,39.689961,0,2,344079.0,203005.0,61,1262818.0
9270753,2021-10-25,4900000,6,15,2,58.6,12.0,52.603729,39.498357,0,0,398070.0,,48,
9331387,2021-10-26,4950000,9,9,3,61.0,8.0,57.118233,65.5797811,4,0,625051.0,239320.0,72,789188.0
1237837,2021-02-20,3718000,1,2,2,44.0,0.0,45.052914,38.956951,2,0,350049.0,183652.0,23,1074187.0
2737250,2021-04-06,17018500,4,21,1,50.5,17.2,55.7723951,37.4718264,0,2,123423.0,,77,
7692907,2021-09-07,1580000,3,5,1,31.0,6.0,51.6070261,39.24241,0,0,394074.0,383862.0,36,1330686.0
7975812,2021-09-16,3600000,4,12,2,48.0,8.0,57.5937347,39.8665508,0,0,150030.0,376901.0,76,660051.0
1760643,2021-03-09,3300000,12,16,1,36.0,18.0,47.2224566,39.718803,4,2,344000.0,,61,1232116.0
8718431,2021-10-08,5480000,5,11,1,36.0,8.0,55.7858415,49.1864098,0,0,420081.0,432505.0,16,2245560.0
3974739,2021-05-17,3499000,4,5,2,44.0,6.0,56.8542977,60.6155916,2,0,620133.0,268712.0,66,2724425.0
4299639,2021-05-28,1550000,2,2,2,56.0,0.0,56.5216705,66.5253607,6,0,627142.0,465995.0,72,1282875.0
5221274,2021-06-30,14668160,6,15,2,55.9,19.0,55.8607748,37.6504161,3,2,129329.0,209791.0,77,1261218.0
3944177,2021-05-16,1185000,5,5,1,25.0,5.4,55.008309,73.399393,0,0,644047.0,,55,
9441550,2021-10-30,7600000,8,15,2,62.0,13.0,55.8435293,38.4512797,0,0,142410.0,545836.0,50,1136238.0
1682995,2021-03-07,6299999,7,8,2,58.0,11.0,55.7943584,49.1114975,0,0,420073.0,,16,1903452.0
3677591,2021-05-07,13000000,5,13,4,118.0,19.0,54.864063,83.0945624,0,0,630055.0,358128.0,54,2388214.0
6946431,2021-08-17,9600000,2,16,2,53.0,9.0,55.501488,37.575459,0,0,117148.0,139319.0,77,733402.0
1388591,2021-02-25,26050101,4,11,2,70.7,0.0,55.763868,37.659928,0,2,105064.0,588320.0,77,1973728.0
11150711,2021-12-21,4040000,19,25,2,39.31,0.0,57.1529744,65.5344099,0,2,625051.0,523895.0,72,2198562.0
5554881,2021-07-05,7100000,7,10,3,134.0,0.0,57.1071198,65.6105018,4,0,625028.0,582651.0,72,1753281.0
4042101,2021-05-19,2600000,3,9,2,42.0,8.0,51.6985377,39.1871602,0,0,394068.0,243285.0,36,1180075.0
8799107,2021-10-10,14600000,10,18,2,58.0,11.4,55.75396,37.620393,0,2,,,77,1703143.0
4845223,2021-06-16,3214000,13,17,2,64.08,0.0,48.7917151,44.5743285,0,2,400065.0,383889.0,34,1821435.0
121382,2021-01-11,4350000,1,9,2,58.0,9.8,50.5379165,36.5798255,0,0,308501.0,409828.0,31,1534578.0
392104,2021-01-25,5300000,4,5,4,60.9,5.7,52.2510684,104.235349,2,0,664058.0,,38,2469236.0
8186091,2021-09-22,4522500,1,17,2,67.5,0.0,51.6849677,39.1377009,0,2,394019.0,271820.0,36,2297743.0
10404652,2021-11-28,10300000,4,5,2,41.7,5.7,55.8014208,37.8046862,0,0,105264.0,255763.0,77,2139280.0
4099113,2021-05-21,3200000,2,5,3,62.0,-100.0,53.23309,34.355743,4,0,241050.0,,32,
3551791,2021-05-01,9822600,3,16,2,54.5,0.0,55.589341,37.443039,0,2,,,77,
9709726,2021-11-08,15900000,8,9,3,105.7,16.5,54.725945,55.950975,4,0,450077.0,,2,
7403383,2021-08-30,5100000,13,25,-1,43.48,4.7,54.9888981,82.9128929,0,2,630087.0,413665.0,54,2201917.0
768778,2021-02-07,5200000,17,17,1,33.0,9.5,60.052501,30.431284,0,0,,478891.0,47,2144860.0
3921401,2021-05-15,3500000,1,5,2,45.0,7.0,51.8106346,107.6632862,2,0,670033.0,,3,
2709864,2021-04-05,2000000,2,5,2,45.0,-100.0,52.5084184,103.8644147,2,0,665829.0,,38,898337.0
3049147,2021-04-15,1813000,9,18,1,36.0,0.0,56.8544056,53.1117058,0,2,426052.0,201227.0,18,689449.0
8763794,2021-10-09,2100000,9,10,1,32.0,9.8,53.184445,45.054635,0,0,440072.0,,58,
5354922,2021-07-02,6600000,15,18,2,57.0,0.0,57.1682961,65.5567494,3,0,625005.0,426939.0,72,904989.0
6477358,2021-08-03,4700000,6,15,-1,24.0,-100.0,59.906797,30.433844,0,0,193091.0,265751.0,78,958779.0
500142,2021-01-29,2750000,1,6,3,74.7,7.5,51.62382,39.073326,0,0,394070.0,,36,
3057735,2021-04-15,2050000,3,3,3,72.1,0.0,56.4821444,66.9049541,0,0,627111.0,286652.0,72,791057.0
3691165,2021-05-08,600000,1,2,3,47.7,0.0,56.29989,55.85447,6,0,452830.0,533204.0,2,864933.0
7682916,2021-09-07,2050000,1,5,1,32.0,6.0,55.9877129,92.9407253,0,0,660122.0,,24,
6330006,2021-07-29,1200000,3,3,2,45.0,6.0,57.969913,59.96065,0,0,622014.0,,66,
8203134,2021-09-22,1500000,3,4,2,43.0,6.0,56.444077,60.16295,4,0,623391.0,,66,
1907029,2021-03-14,3000000,3,8,2,46.0,0.0,57.1603033,65.6596858,2,0,625034.0,132576.0,72,750873.0
3371604,2021-04-26,9796800,14,14,3,122.46,22.1,47.2678993,39.7340643,0,2,344068.0,178261.0,61,2350036.0
3933634,2021-05-16,3676500,7,17,3,77.4,0.0,51.5689645,39.1217676,0,2,394048.0,430014.0,36,2650149.0
2224004,2021-03-23,4800000,2,2,4,117.0,20.5,57.1813632,65.9398424,4,0,625512.0,513599.0,72,1260124.0
6239877,2021-07-27,12100000,10,19,1,39.73,0.0,55.7996059,37.7764296,0,2,,235400.0,77,2417887.0
1950549,2021-03-15,2750000,1,5,2,46.0,7.0,44.0488611,42.8918717,0,0,357625.0,393618.0,26,2426803.0
7603441,2021-09-04,11200000,12,15,1,62.2,12.5,55.811953,37.36316,0,0,143405.0,283516.0,50,897184.0
1897895,2021-03-13,2900000,9,9,2,56.1,0.0,53.9036352,87.137369,2,0,654067.0,459053.0,42,1526927.0
9143799,2021-10-20,1300000,1,5,1,31.9,6.0,55.266605,61.402203,0,0,454047.0,189980.0,74,1638980.0
2669183,2021-04-04,2850000,4,5,3,63.0,-100.0,54.566746,100.58477,2,0,665267.0,499655.0,38,2095031.0
2471234,2021-03-30,2650000,9,10,2,52.0,13.0,58.604946,49.589555,4,0,610050.0,,43,
1076537,2021-02-16,1550000,1,4,2,40.6,8.0,52.0135179,47.8320224,4,0,413864.0,428675.0,64,2194533.0
5623980,2021-07-07,4150000,1,5,3,75.0,15.0,54.9102576,52.2989258,1,0,423465.0,357695.0,16,1306110.0
6906399,2021-08-16,2130000,1,5,1,30.9,5.8,54.9357273,82.9047022,2,0,630088.0,,54,
4287077,2021-05-27,1916480,1,9,1,36.16,0.0,56.6389893,47.9325124,0,2,424038.0,444038.0,12,1923537.0
6225832,2021-07-26,11550000,5,5,3,83.0,11.8,59.9336374,30.2686806,0,0,199106.0,352703.0,78,2558365.0
7388372,2021-08-30,4150000,7,8,1,41.98,0.0,60.029688,30.754929,0,2,188676.0,,47,
5884384,2021-07-15,2100000,1,5,3,61.0,6.9,54.5364813,52.7655932,1,0,423231.0,433167.0,16,2003508.0
7481397,2021-09-01,2889040,1,12,2,51.59,0.0,55.028191,82.9211489,0,0,630041.0,273949.0,54,2354755.0
10506126,2021-12-01,9510000,2,15,2,54.51,11.04,59.8163051,30.3264036,0,0,196158.0,349079.0,78,1427199.0
8754941,2021-10-09,13900000,2,5,1,45.0,-100.0,54.7186693,20.4736041,0,0,236017.0,290904.0,39,2201212.0
9513231,2021-11-01,2550000,5,9,1,33.0,5.0,56.5269193,37.6016786,0,0,141930.0,535052.0,50,1572166.0
9040893,2021-10-18,3289000,1,25,1,39.0,9.8,57.9908619,56.2676741,3,2,614010.0,253145.0,59,2241787.0
1209782,2021-02-19,4400000,1,13,2,61.2,8.2,55.0289626,83.0200693,1,0,630133.0,475038.0,54,1607502.0
1054415,2021-02-15,6959550,22,24,2,54.0,-100.0,59.9159394,30.4153694,4,2,193091.0,265751.0,78,766313.0
2109248,2021-03-19,9900000,5,5,3,140.0,20.0,57.778775,40.921747,0,0,156002.0,,44,
6134801,2021-07-23,5338500,1,10,2,56.0,-100.0,54.7074702,20.5073241,0,2,236028.0,336128.0,39,1975308.0
7710409,2021-09-08,1800000,7,9,2,35.0,0.0,51.728526,36.162284,0,0,305016.0,,46,
5396493,2021-07-03,3200000,5,5,3,62.0,8.8,55.9832348,92.9391434,2,0,660122.0,585867.0,24,1061207.0
2431788,2021-03-29,21550000,5,8,3,112.0,10.1,55.801693,37.79631,0,0,105264.0,569188.0,77,2163993.0
6587976,2021-08-06,4199000,2,9,1,35.0,7.2,55.589025,37.901952,2,0,140083.0,,50,2504556.0
8746027,2021-10-08,2550000,11,16,1,42.0,-100.0,45.059835,39.034737,0,0,,160981.0,23,2329492.0
7334000,2021-08-27,6550000,6,9,3,96.4,0.0,54.7484834,20.4588665,0,2,236023.0,477443.0,39,1950011.0
4867823,2021-06-17,1750000,1,5,1,30.0,7.0,59.209327,39.891163,2,0,160009.0,,35,
6662748,2021-08-09,6900000,10,16,2,63.0,0.0,45.0887331,39.0326545,0,2,350073.0,144303.0,23,1141036.0
345730,2021-01-22,2064994,1,8,1,23.53,5.44,64.5769511,40.5166865,4,2,163020.0,438653.0,29,2097447.0
7591920,2021-09-04,23500000,4,7,4,161.0,12.8,55.9232305,37.8217009,0,0,141070.0,330233.0,50,1247683.0
7715385,2021-09-08,2699000,15,16,-1,28.8,4.0,56.7500374,60.5652903,1,2,620103.0,564849.0,66,1736188.0
273698,2021-01-19,4000000,3,5,2,43.0,0.0,52.249318,104.267572,2,0,664033.0,156706.0,38,903219.0
11161350,2021-12-21,3290000,16,16,1,28.15,0.0,57.1529744,65.5344099,3,2,625041.0,491024.0,72,2722832.0
8274885,2021-09-25,3100000,3,5,2,42.3,5.7,53.21541,50.209705,0,0,443090.0,,63,
4297663,2021-05-27,3400000,8,9,3,70.6,8.7,43.0464863,44.6256275,2,0,362045.0,420172.0,15,714494.0
5002222,2021-06-22,3750000,6,9,2,50.7,0.0,56.0460823,92.9587264,0,0,660133.0,,24,
11186815,2021-12-22,1820000,7,17,-1,19.4,4.0,54.9356729,82.8828527,0,0,630088.0,,54,
9248847,2021-10-24,4430000,5,9,2,49.2,8.5,57.1891348,65.5715922,4,0,625031.0,243329.0,72,2348409.0
5000634,2021-06-22,5450000,18,18,1,24.9,0.0,59.884876,30.367836,0,0,192102.0,188056.0,78,1235229.0
4863021,2021-06-17,2600000,2,5,2,43.0,6.2,52.621735,39.567662,4,0,398016.0,,48,
6481762,2021-08-03,3200000,4,9,2,64.2,11.1,69.06539,33.426125,0,0,184606.0,,51,
7866422,2021-09-13,725000,1,2,2,56.0,6.0,59.768917,59.994426,0,0,624930.0,,66,
177646,2021-01-14,4360000,6,10,3,71.3,17.8,55.1231963,82.9058583,0,0,630040.0,579548.0,54,1802785.0
35121,2021-01-04,1900000,5,10,-1,39.5,0.0,55.012935,83.0045233,2,2,630133.0,475038.0,54,1576892.0
4122952,2021-05-22,35000000,4,19,3,112.8,17.0,45.0364786,38.9711715,5,0,350000.0,177221.0,23,2833486.0
7985474,2021-09-16,5014460,3,13,-1,25.3,0.0,55.638429,37.652912,0,2,115477.0,,78,
2017377,2021-03-17,2220000,4,5,2,50.1,0.0,56.510265,60.2705753,0,0,623382.0,,66,2554422.0
9748228,2021-11-09,4200000,4,16,4,80.6,8.0,48.6179214,44.432088,0,0,400079.0,208126.0,34,2680600.0
9578790,2021-11-03,749000,2,2,2,32.0,-100.0,47.2213203,39.683509,0,0,344001.0,379352.0,61,2802881.0
633900,2021-02-02,1680000,3,4,1,42.0,10.0,45.1137293,39.0267699,0,0,350087.0,538655.0,23,2147501.0
9336067,2021-10-27,4800000,8,23,1,32.0,3.0,55.7252069,49.1739006,0,0,420011.0,392690.0,16,1599500.0
1883787,2021-03-13,5400000,5,10,2,53.5,0.0,57.1063637,65.716638,0,0,625047.0,519034.0,72,2366004.0
3979844,2021-05-17,23760000,5,16,3,78.0,12.5,59.8664459,30.3132011,4,0,196128.0,361421.0,78,1441896.0
11343637,2021-12-30,5200000,22,25,2,56.5,16.6,54.734944,55.9578468,0,2,450000.0,,2,2590252.0
5239159,2021-06-30,1840000,13,17,-1,26.5,0.0,58.5614263,49.6383606,0,0,610025.0,,43,
5799225,2021-07-13,15700000,14,17,3,75.0,10.5,55.636443,37.7441,0,0,115211.0,429215.0,77,931949.0
1372582,2021-02-24,2912050,6,20,1,41.9,0.0,47.245329,39.701206,0,2,344038.0,,61,
4464080,2021-06-02,3550000,1,5,3,55.0,-100.0,57.987309,56.215978,4,0,614095.0,,59,
5405657,2021-07-03,25582580,25,30,3,95.5,13.48,55.7162091,37.431126,0,2,121471.0,120242.0,77,1107486.0
11129794,2021-12-20,3600000,3,16,1,38.7,9.0,60.9326515,76.5860269,0,0,628602.0,361185.0,86,878988.0
9783656,2021-11-10,6100000,6,9,3,80.0,0.0,57.1195173,65.5243451,0,0,625062.0,,72,
10383030,2021-11-27,8049000,15,25,3,71.0,6.4,63.188861,75.44244,0,2,,,59,
574738,2021-02-01,2350000,2,5,-1,17.0,-100.0,59.930142,30.349905,4,0,191025.0,463698.0,78,2607453.0
2978836,2021-04-13,1360000,5,5,1,17.1,3.1,56.0191149,92.7804674,2,0,660041.0,,24,
8989974,2021-10-16,2795000,10,12,1,37.4,9.0,53.141087,45.021864,4,0,440068.0,,58,
7392759,2021-08-30,6794000,11,11,2,58.0,17.0,59.804251,30.077922,0,2,188507.0,,78,
8197960,2021-09-22,3017719,12,16,1,38.22,18.8,56.9758903,60.5650383,0,2,624090.0,,66,2442027.0
3500247,2021-04-29,7100000,2,9,3,105.4,14.8,57.101116,65.58512,4,0,625046.0,450441.0,72,2447973.0
3785742,2021-05-11,33900000,6,8,3,112.0,27.7,55.7526918,37.5244543,0,0,123290.0,304223.0,77,2383115.0
6068613,2021-07-21,2000000,3,5,2,44.0,-100.0,56.2024609,95.7161035,0,0,663600.0,,24,
9955812,2021-11-15,2800000,6,10,1,40.0,0.0,45.00666,41.914816,0,0,355045.0,,26,
4875216,2021-06-17,3600000,3,10,1,33.0,10.0,56.78851,60.488075,3,2,620036.0,557964.0,66,2368653.0
10244792,2021-11-23,9500000,2,12,4,109.6,0.0,53.7257941,91.4259565,0,0,655000.0,230453.0,19,1285760.0
3620388,2021-05-05,3800000,8,19,1,43.0,5.0,53.254348,50.200293,3,0,443029.0,185732.0,63,2552356.0
10645658,2021-12-05,1450000,3,3,2,47.0,9.0,47.238948,38.913958,0,0,347905.0,,61,
10429909,2021-11-29,2650000,1,9,1,33.0,8.0,56.1260154,40.3539613,0,0,600028.0,574871.0,33,1617437.0
2187673,2021-03-22,4123570,10,18,1,39.46,0.0,60.057164,30.44254,0,2,188678.0,168225.0,47,2348882.0
9248713,2021-10-24,4800000,16,22,1,30.6,9.4,44.7316761,37.7342367,0,2,353912.0,405495.0,23,2246413.0
7233615,2021-08-25,4500000,3,5,2,43.2,6.3,61.077688,72.625709,0,0,628311.0,,72,1207326.0
9306305,2021-10-26,3150000,3,5,3,63.0,6.6,53.219619,45.049685,0,0,440013.0,,58,
5104306,2021-06-27,1150000,5,5,1,22.0,8.0,56.9712874,65.779751,4,0,625530.0,429816.0,72,2461294.0
4121021,2021-05-21,3950000,5,5,4,60.0,0.0,57.1234555,65.515608,2,0,625032.0,174788.0,72,1874966.0
7919330,2021-09-14,2600100,10,27,-1,24.3,0.0,55.9801331,92.8133811,1,2,660006.0,462959.0,24,1398474.0
1676672,2021-03-06,2290000,1,2,2,44.5,9.0,54.7673456,83.1131049,0,0,633010.0,,54,
1473108,2021-02-27,650000,1,3,1,30.9,-100.0,56.111923,47.7142942,2,2,429570.0,,21,1575090.0
1963514,2021-03-16,4500000,17,17,1,43.0,0.0,56.0387391,92.8726802,0,0,660043.0,,24,
331400,2021-01-21,5250000,13,17,2,66.7,15.1,55.06042,82.923376,1,0,630049.0,239122.0,54,2394703.0
8458838,2021-09-30,2700000,3,4,-1,15.0,-100.0,59.9182794,30.2805494,0,0,190121.0,347875.0,78,2552548.0
5457459,2021-07-04,6980000,7,10,4,110.5,0.0,57.1020105,65.6088404,2,0,625028.0,446012.0,72,1164599.0
9776598,2021-11-09,2000000,3,4,2,43.7,6.0,63.5618632,53.6802659,0,0,169313.0,237427.0,11,1425785.0
5595689,2021-07-07,4480000,3,5,3,61.0,0.0,42.853203,132.95988,0,0,692906.0,,25,
1652775,2021-03-05,1250000,2,5,2,42.0,6.0,53.6006342,87.3326379,4,0,652811.0,223023.0,42,2325266.0
8879621,2021-10-13,1250000,1,4,2,50.0,8.0,55.106938,59.7253109,4,0,456208.0,265649.0,74,2269787.0
7694276,2021-09-07,5100000,5,9,3,64.3,8.0,56.7947942,60.5793684,0,0,620147.0,340102.0,66,1925691.0
4558028,2021-06-06,7300000,1,5,2,56.0,8.0,44.566902,33.528908,0,0,299055.0,,92,
5696664,2021-07-10,9000000,4,5,3,64.2,7.5,66.540726,66.63595,0,0,629008.0,,89,
2705422,2021-04-05,1638038,4,5,-1,14.0,2.0,55.0338115,82.9124282,4,0,630099.0,447099.0,54,2580953.0
281346,2021-01-19,5658800,9,9,2,70.51,12.94,54.7344944,20.5132179,4,2,236029.0,362223.0,39,2758939.0
81218,2021-01-08,2900000,10,10,1,37.6,8.0,53.2343,44.884125,0,0,440045.0,,58,
9902520,2021-11-13,31542481,14,21,2,68.44,13.0,55.7154753,37.6579445,0,2,115280.0,454557.0,77,2116294.0
9256339,2021-10-24,23500000,4,10,3,59.0,7.0,55.726142,37.608185,0,0,119049.0,544886.0,77,1875916.0
10157654,2021-11-20,7700000,5,10,2,86.0,17.3,53.204002,50.225983,0,0,443083.0,,63,
297007,2021-01-20,6711300,1,4,2,62.96,18.0,55.5276918,37.065143,4,2,143360.0,,50,1966504.0
2003215,2021-03-17,3450000,8,9,1,39.0,10.9,55.1089263,82.9426816,4,0,630061.0,548743.0,54,2687139.0
4204423,2021-05-24,15000000,4,4,2,61.0,12.0,43.419225,39.937175,0,0,354340.0,428809.0,23,2037657.0
9359034,2021-10-27,3600000,6,9,2,43.0,9.0,56.2706628,43.8773209,0,0,603095.0,504997.0,52,650693.0
5503367,2021-07-05,3700000,6,6,-1,84.7,0.0,54.9662152,82.9523655,4,0,630033.0,239225.0,54,2510585.0
4438537,2021-06-01,4000000,2,3,1,30.0,-100.0,43.6277026,39.7037299,3,0,354008.0,275059.0,23,1876422.0
6637265,2021-08-08,4863000,1,3,3,64.0,12.7,57.606462,39.835378,0,2,150002.0,,76,
10764394,2021-12-08,2990000,3,3,2,54.0,10.0,56.6658199,124.718345,0,0,678960.0,531103.0,14,621389.0
2632374,2021-04-03,3300000,9,10,1,34.43,0.0,57.1529744,65.5344099,0,2,625000.0,479292.0,72,1020137.0
7430419,2021-08-31,5298000,1,5,4,81.0,9.0,57.1092739,65.5910329,0,0,625046.0,,72,
9605789,2021-11-04,19866600,31,32,3,84.9,21.1,55.8414292,37.4896672,0,2,125212.0,349923.0,77,665335.0
10559038,2021-12-02,2650000,3,5,3,61.0,6.0,56.360554,41.302525,0,0,601901.0,,33,
7404581,2021-08-30,1520000,1,5,1,45.0,-100.0,54.5474776,36.2978979,0,0,248025.0,,40,
559918,2021-01-31,4400000,13,25,2,41.4,-100.0,55.0236804,82.9535596,3,2,630008.0,,54,
696742,2021-02-04,2859120,6,25,-1,28.88,4.3,47.234157,39.737758,3,2,344000.0,267906.0,61,1330366.0
7729616,2021-09-08,5800000,1,1,-1,22.0,-100.0,43.6734625,39.655881,0,0,354207.0,374089.0,23,1328271.0
8820016,2021-10-11,6550000,3,4,2,75.0,10.0,54.7161413,20.4877319,0,0,236022.0,478383.0,39,792575.0
518160,2021-01-29,6832000,4,10,3,95.5,-100.0,55.8633218,49.2209601,4,2,420000.0,284589.0,16,1913955.0
11286402,2021-12-27,7000000,2,2,4,96.0,10.0,52.2900714,104.2833076,0,0,664011.0,361103.0,38,1327338.0
8133363,2021-09-21,2100000,4,5,2,44.0,6.0,53.5924867,87.34108,0,0,652815.0,,42,
4183054,2021-05-24,3200000,1,2,2,66.0,10.0,44.1519946,39.0399667,0,0,352830.0,,23,
4644974,2021-06-09,10273300,15,18,3,67.1,4.6,55.9275872,37.7289866,0,2,,209056.0,50,699004.0
11067574,2021-12-17,3000000,13,17,1,36.0,10.0,47.321495,39.6868601,0,0,344010.0,,61,
9875894,2021-11-12,2780000,7,10,1,37.1,9.0,53.2929254,34.294115,0,0,241010.0,,32,
950960,2021-02-12,2960000,5,9,2,44.0,7.0,54.9556722,82.9660167,2,0,630066.0,479070.0,54,2050898.0
2938626,2021-04-12,23800000,17,29,2,56.0,4.8,55.839522,37.482879,3,0,125212.0,282486.0,77,927267.0
7095547,2021-08-22,7500000,4,4,2,46.0,6.0,55.5362061,37.061976,4,0,143362.0,362167.0,50,1625416.0
2158979,2021-03-21,3550000,6,18,1,25.5,0.0,54.9778204,82.880639,0,0,630079.0,,54,
148805,2021-01-12,1900000,3,3,3,60.0,9.0,50.3702348,36.5057714,2,0,308507.0,512254.0,31,1301209.0
5486710,2021-07-05,800000,3,3,3,72.4,7.6,54.9881962,82.8165476,4,0,630096.0,302242.0,54,636177.0
2081419,2021-03-18,1090000,7,10,-1,28.0,10.0,57.8627802,59.9441658,2,0,622049.0,389731.0,66,1665066.0
7334276,2021-08-27,2940000,6,10,1,36.0,17.0,57.1529744,65.5344099,0,2,625000.0,470825.0,72,2058680.0
2537663,2021-03-31,1050000,8,13,1,43.0,8.0,42.9573298,47.5176066,0,0,367030.0,186976.0,5,2360320.0
3542059,2021-05-01,1550000,1,5,1,31.0,-100.0,55.632868,51.8148353,1,0,423575.0,205751.0,16,2800231.0
93120,2021-01-09,3200000,4,10,2,54.0,0.0,55.9871226,93.0204777,0,0,660046.0,,24,
10488996,2021-11-30,3600000,1,9,2,56.0,9.0,53.216211,45.050485,0,0,440067.0,,58,
8552665,2021-10-03,3050000,7,9,2,44.0,6.0,53.743847,87.12884,0,0,654018.0,,42,
